lake,motorbike,mindthegap,speech,laughter,footstepsongrass,keylock,switch,trolley,keys,knock,train,cooking,cough,pushbike,doorslam,buspassby,checkoutbeeps,drawer,phone,doorclose,lightrain,running,gate,birdsong,footsteps,money,clearthroat,slidingDoorclose,wind,chairsmoving,bagrustle
[[0.37277615]],[[0.4771313]],[[0.35591185]],[[0.30147338]],[[0.20249921]],[[0.26012254]],[[0.25595063]],[[0.3437273]],[[0.33879334]],[[0.30389142]],[[0.21333772]],[[0.3815415]],[[0.4740708]],[[1.1920929e-07]],[[0.4620208]],[[0.36515677]],[[0.52816916]],[[0.38073564]],[[0.3268845]],[[0.40279424]],[[0.2957834]],[[0.3655166]],[[0.43870997]],[[0.23227346]],[[0.3900138]],[[0.34050965]],[[0.34399182]],[[0.2124232]],[[0.42701864]],[[0.27086437]],[[0.45104957]],[[0.2564398]]
[[0.30171108]],[[0.56064355]],[[0.48794532]],[[0.38051438]],[[0.5011437]],[[0.35430372]],[[0.46806437]],[[0.39002502]],[[0.41026294]],[[0.3581319]],[[0.47890496]],[[0.4344129]],[[0.5359078]],[[0.45846343]],[[0.5483644]],[[0.38260734]],[[0.55677557]],[[0.5166542]],[[0.34123105]],[[0.5137844]],[[0.36116368]],[[0.39942914]],[[0.42793465]],[[0.42047352]],[[0.37681693]],[[0.36010814]],[[0.5142752]],[[0.2359072]],[[0.3457911]],[[0.34365898]],[[0.5466729]],[[0.38101578]]
[[0.32206726]],[[0.5376794]],[[0.3183347]],[[0.35055435]],[[0.26676583]],[[0.32876801]],[[0.30033946]],[[0.34486836]],[[0.3913436]],[[0.30507565]],[[0.23832548]],[[0.3464707]],[[0.5446453]],[[0.19804114]],[[0.5512074]],[[0.44526714]],[[0.49453294]],[[0.35914254]],[[0.2888679]],[[0.42361665]],[[0.30459034]],[[0.256935]],[[0.5461298]],[[0.29744214]],[[0.32719636]],[[0.2889846]],[[0.39048398]],[[0.2567073]],[[0.29514492]],[[0.2795936]],[[0.4715582]],[[0.3406518]]
[[0.35597038]],[[0.50967145]],[[0.367988]],[[0.2912047]],[[0.24634397]],[[0.2746005]],[[0.2554778]],[[0.3122145]],[[0.36989415]],[[0.30229145]],[[0.21933281]],[[0.31858373]],[[0.51752925]],[[0.10659397]],[[0.46031272]],[[0.39324868]],[[0.55072266]],[[0.34413034]],[[0.2930839]],[[0.40587813]],[[0.31785703]],[[0.32398176]],[[0.42861474]],[[0.24593163]],[[0.36909574]],[[0.33473837]],[[0.36394447]],[[0.20798886]],[[0.41946167]],[[0.27943045]],[[0.50697744]],[[0.26099026]]
[[0.42651045]],[[0.36300075]],[[0.4796095]],[[0.3335163]],[[0.34704363]],[[0.39013886]],[[0.4612167]],[[0.3233037]],[[0.35110676]],[[0.3888741]],[[0.40865076]],[[0.35949093]],[[0.51047397]],[[0.39396477]],[[0.32636476]],[[0.33769858]],[[0.42709613]],[[0.47887248]],[[0.4122247]],[[0.44794023]],[[0.38683534]],[[0.5067128]],[[0.02328974]],[[0.32365346]],[[0.44049305]],[[0.36519724]],[[0.39792418]],[[0.3760234]],[[0.515832]],[[0.3220982]],[[0.37890458]],[[0.32096303]]
[[0.36995852]],[[0.468781]],[[0.4115932]],[[0.21405995]],[[0.26604044]],[[0.29953074]],[[0.41077882]],[[0.23986042]],[[0.26699227]],[[0.28429484]],[[0.2813686]],[[0.28799188]],[[0.5295044]],[[0.26064897]],[[0.46204025]],[[0.45515835]],[[0.44550657]],[[0.34161317]],[[0.30757332]],[[0.3817904]],[[0.3487264]],[[0.43281054]],[[0.34387875]],[[0.27280575]],[[0.40254486]],[[0.2612245]],[[0.3217758]],[[0.27498555]],[[0.39439118]],[[0.28050232]],[[0.28144813]],[[0.26156467]]
[[0.3897841]],[[0.49920845]],[[0.50179416]],[[0.32476974]],[[0.38397938]],[[0.21321142]],[[0.481117]],[[0.42002344]],[[0.3302226]],[[0.3574108]],[[0.3000878]],[[0.37103075]],[[0.49587792]],[[0.4397627]],[[0.50291234]],[[0.36412585]],[[0.37807387]],[[0.35480773]],[[0.34515786]],[[0.44005668]],[[0.27698982]],[[0.49918944]],[[0.32737112]],[[0.36662024]],[[0.41158664]],[[0.09062648]],[[0.45380437]],[[0.37868625]],[[0.3721943]],[[0.34964824]],[[0.3109051]],[[0.3629645]]
[[0.50561565]],[[0.42893946]],[[0.34568632]],[[0.4270475]],[[0.41313845]],[[0.34272403]],[[0.27144855]],[[0.44320762]],[[0.4867692]],[[0.36829245]],[[0.35860318]],[[0.482592]],[[0.45512104]],[[0.26012683]],[[0.4542002]],[[0.39407253]],[[0.5569807]],[[0.39649945]],[[0.38748014]],[[0.5023369]],[[0.3957197]],[[0.52164614]],[[0.49096078]],[[0.43011177]],[[0.37320387]],[[0.4785627]],[[0.44543505]],[[0.2877401]],[[0.46118093]],[[0.3630846]],[[0.47123277]],[[0.3115667]]
[[0.41638482]],[[0.42694247]],[[0.34173203]],[[0.31895208]],[[0.24171674]],[[0.29904366]],[[0.21813166]],[[0.3056947]],[[0.39940965]],[[0.32683575]],[[0.20178759]],[[0.40105188]],[[0.48550475]],[[0.13537753]],[[0.40121144]],[[0.35909617]],[[0.5208397]],[[0.37617165]],[[0.3298297]],[[0.43868405]],[[0.32129264]],[[0.37512994]],[[0.41667426]],[[0.26939034]],[[0.3301289]],[[0.37713933]],[[0.3847397]],[[0.26424342]],[[0.42123604]],[[0.31627434]],[[0.5333254]],[[0.24317157]]
[[0.33728218]],[[0.43644607]],[[0.28335142]],[[0.29184234]],[[0.20448327]],[[0.25134027]],[[0.333215]],[[0.37854242]],[[0.379672]],[[0.35684478]],[[0.2753229]],[[0.37165618]],[[0.47563016]],[[0.21391362]],[[0.40434396]],[[0.24259895]],[[0.47508717]],[[0.38190818]],[[0.33246797]],[[0.46118534]],[[0.3334819]],[[0.4244693]],[[0.34931302]],[[0.1982665]],[[0.33169317]],[[0.3572929]],[[0.36041987]],[[0.24543774]],[[0.50685626]],[[0.29624665]],[[0.37498486]],[[0.18184108]]
[[0.5219879]],[[0.52845615]],[[0.41634595]],[[0.4635015]],[[0.417274]],[[0.3306285]],[[0.33097214]],[[0.50356674]],[[0.47639406]],[[0.42624664]],[[0.38384414]],[[0.5203376]],[[0.4469967]],[[0.21354985]],[[0.5284722]],[[0.4303429]],[[0.55611175]],[[0.41572392]],[[0.4428318]],[[0.49987173]],[[0.44341433]],[[0.4609161]],[[0.54602194]],[[0.46357417]],[[0.43921685]],[[0.4474126]],[[0.48196507]],[[0.30746365]],[[0.5183536]],[[0.4497558]],[[0.4109503]],[[0.37780488]]
[[0.45275772]],[[0.5067381]],[[0.36614066]],[[0.41835523]],[[0.2925827]],[[0.27611876]],[[0.3340848]],[[0.4483176]],[[0.43995655]],[[0.40744483]],[[0.31136692]],[[0.45703214]],[[0.5414257]],[[0.10253608]],[[0.48410463]],[[0.44635773]],[[0.5823287]],[[0.42021275]],[[0.37551546]],[[0.50286895]],[[0.4192993]],[[0.37749708]],[[0.49542242]],[[0.35209227]],[[0.40437597]],[[0.4176188]],[[0.4413368]],[[0.25668168]],[[0.48236156]],[[0.3396837]],[[0.46731138]],[[0.32323062]]
[[0.40550208]],[[0.44819093]],[[0.36311692]],[[0.33848542]],[[0.26366335]],[[0.2636333]],[[0.26969463]],[[0.3760494]],[[0.37792218]],[[0.33152062]],[[0.25990796]],[[0.3886621]],[[0.40892982]],[[0.11931491]],[[0.4755082]],[[0.4041165]],[[0.51720643]],[[0.40158218]],[[0.33925676]],[[0.41887927]],[[0.37192285]],[[0.3607483]],[[0.49120116]],[[0.32313114]],[[0.3505715]],[[0.36796027]],[[0.38565576]],[[0.2507887]],[[0.50013196]],[[0.29158187]],[[0.40324253]],[[0.32044607]]
[[0.27036774]],[[0.41036707]],[[0.31530118]],[[0.20538652]],[[0.1991229]],[[0.27233022]],[[0.34051]],[[0.21734774]],[[0.26948345]],[[0.22272694]],[[0.31012118]],[[0.28441644]],[[0.44293517]],[[0.2293933]],[[0.39681983]],[[0.38058192]],[[0.5118744]],[[0.464934]],[[0.26017964]],[[0.32925612]],[[0.31325996]],[[0.396959]],[[0.3291809]],[[0.14199948]],[[0.358872]],[[0.2984256]],[[0.28612858]],[[0.19362473]],[[0.48990375]],[[0.22793287]],[[0.40236366]],[[0.24107236]]
[[0.26973528]],[[0.4838966]],[[0.384036]],[[0.21322012]],[[0.21859515]],[[0.33850503]],[[0.2979151]],[[0.30061293]],[[0.30602026]],[[0.2251085]],[[0.23796368]],[[0.32923067]],[[0.45394254]],[[0.29625523]],[[0.5312781]],[[0.40425813]],[[0.47642422]],[[0.48399544]],[[0.25264877]],[[0.2695735]],[[0.29203755]],[[0.41426963]],[[0.44750845]],[[0.25231093]],[[0.3310877]],[[0.24326181]],[[0.26870298]],[[0.27360392]],[[0.4277547]],[[0.31165338]],[[0.38550532]],[[0.29609132]]
[[0.5349925]],[[0.5384287]],[[0.37820768]],[[0.4572401]],[[0.45404243]],[[0.39690065]],[[0.26096034]],[[0.39591336]],[[0.5770774]],[[0.3539716]],[[0.33992636]],[[0.5137262]],[[0.5133687]],[[0.35819703]],[[0.53086996]],[[0.49702597]],[[0.655]],[[0.41798663]],[[0.3472898]],[[0.47846508]],[[0.435228]],[[0.54802024]],[[0.55324376]],[[0.44047344]],[[0.41516507]],[[0.48468876]],[[0.4954852]],[[0.4156921]],[[0.4752953]],[[0.43539798]],[[0.59663856]],[[0.37937176]]
[[0.53406334]],[[0.43577242]],[[0.5410081]],[[0.32835585]],[[0.41794103]],[[0.45025146]],[[0.3620404]],[[0.39999104]],[[0.49644077]],[[0.4347545]],[[0.4164555]],[[0.4754901]],[[0.50495917]],[[0.46495974]],[[0.45246595]],[[0.42548275]],[[0.47532278]],[[0.46143395]],[[0.4338889]],[[0.43150353]],[[0.44077098]],[[0.629388]],[[0.3561355]],[[0.552013]],[[0.40229106]],[[0.47898906]],[[0.46972263]],[[0.39039493]],[[0.53188986]],[[0.48405504]],[[0.3960305]],[[0.40657067]]
[[0.49882066]],[[0.4387805]],[[0.5039123]],[[0.4169376]],[[0.49056196]],[[0.48377067]],[[0.4420756]],[[0.4376971]],[[0.5096599]],[[0.44477665]],[[0.44859314]],[[0.4512744]],[[0.52818775]],[[0.52765906]],[[0.4860093]],[[0.4842927]],[[0.52149725]],[[0.5145276]],[[0.48980635]],[[0.45913386]],[[0.48435163]],[[0.53613746]],[[0.43179047]],[[0.5273002]],[[0.36238718]],[[0.45210052]],[[0.4469552]],[[0.46101332]],[[0.57286453]],[[0.43161047]],[[0.43323833]],[[0.48836553]]
[[0.4085183]],[[0.55056417]],[[0.35819757]],[[0.41904724]],[[0.40846854]],[[0.3651163]],[[0.3318534]],[[0.51284075]],[[0.49376082]],[[0.4156177]],[[0.3535825]],[[0.44092345]],[[0.56810904]],[[0.27179337]],[[0.5533285]],[[0.44901252]],[[0.61555004]],[[0.4503138]],[[0.39872754]],[[0.53915673]],[[0.42122632]],[[0.41724932]],[[0.6165257]],[[0.43199575]],[[0.3482442]],[[0.44041693]],[[0.44518554]],[[0.29081088]],[[0.4342562]],[[0.40056664]],[[0.49979496]],[[0.37489378]]
[[0.42413563]],[[0.49895328]],[[0.5226499]],[[0.28860033]],[[0.3318265]],[[0.47936213]],[[0.48365194]],[[0.40666097]],[[0.4143473]],[[0.3943628]],[[0.44107664]],[[0.4013499]],[[0.4878903]],[[0.45477235]],[[0.49663574]],[[0.45157135]],[[0.36646026]],[[0.5058354]],[[0.42330807]],[[0.45929974]],[[0.41346413]],[[0.45056558]],[[0.450966]],[[0.41109884]],[[0.4050433]],[[0.4345709]],[[0.426512]],[[0.41217536]],[[0.52808774]],[[0.39118057]],[[0.3584916]],[[0.43697888]]
[[0.26362526]],[[0.4403026]],[[0.37764192]],[[0.15052593]],[[0.10277677]],[[0.3406878]],[[0.33531582]],[[0.2845909]],[[0.22786587]],[[0.28113598]],[[0.28578746]],[[0.2748738]],[[0.46205932]],[[0.21874988]],[[0.41913778]],[[0.3208151]],[[0.38002348]],[[0.4237362]],[[0.27356815]],[[0.34711444]],[[0.27880174]],[[0.4042108]],[[0.36993647]],[[0.18481791]],[[0.32504082]],[[0.29576254]],[[0.28113872]],[[0.23279595]],[[0.45376492]],[[0.3123473]],[[0.30950058]],[[0.24476111]]
[[0.48114485]],[[0.41656113]],[[0.3494711]],[[0.29722548]],[[0.28737855]],[[0.26123488]],[[0.30581713]],[[0.34724706]],[[0.37334526]],[[0.34657383]],[[0.2897359]],[[0.46200842]],[[0.33155376]],[[0.20381773]],[[0.4411614]],[[0.3349154]],[[0.44205403]],[[0.35860735]],[[0.3532712]],[[0.44535768]],[[0.34830415]],[[0.5157707]],[[0.38456964]],[[0.31322455]],[[0.36060083]],[[0.36229527]],[[0.38133228]],[[0.29519618]],[[0.4867947]],[[0.347502]],[[0.40683448]],[[0.27175355]]
[[0.44180173]],[[0.5101282]],[[0.54469347]],[[0.32649028]],[[0.3182404]],[[0.46631002]],[[0.48866123]],[[0.5073557]],[[0.4079193]],[[0.5274626]],[[0.44352192]],[[0.46634507]],[[0.5101891]],[[0.427379]],[[0.512101]],[[0.36112165]],[[0.32698274]],[[0.5218419]],[[0.45269316]],[[0.4564718]],[[0.4392717]],[[0.51044154]],[[0.42473102]],[[0.4558096]],[[0.4745202]],[[0.43006855]],[[0.41049582]],[[0.4397285]],[[0.62179255]],[[0.47875887]],[[0.2636357]],[[0.41611385]]
[[0.52295125]],[[0.42614704]],[[0.41210663]],[[0.32127124]],[[0.39104152]],[[0.31887454]],[[0.35389143]],[[0.48857898]],[[0.428814]],[[0.42596614]],[[0.3626746]],[[0.4791752]],[[0.5153012]],[[0.29000807]],[[0.4696015]],[[0.4091692]],[[0.50098467]],[[0.38825446]],[[0.44256067]],[[0.48818338]],[[0.40198612]],[[0.5023361]],[[0.5274877]],[[0.45984566]],[[0.3951426]],[[0.4585989]],[[0.4724921]],[[0.32407552]],[[0.49380875]],[[0.43504655]],[[0.49228412]],[[0.31406283]]
[[0.55545163]],[[0.59280527]],[[0.5970508]],[[0.54477566]],[[0.5137994]],[[0.5899213]],[[0.56508505]],[[0.49329698]],[[0.56487906]],[[0.57659054]],[[0.4774208]],[[0.5787227]],[[0.6131612]],[[0.5630502]],[[0.57263905]],[[0.5510895]],[[0.51351666]],[[0.5981033]],[[0.5474136]],[[0.54289466]],[[0.5377978]],[[0.5566593]],[[0.4382056]],[[0.60390407]],[[0.5645732]],[[0.521798]],[[0.58782387]],[[0.6056222]],[[0.6097232]],[[0.57864857]],[[0.44993436]],[[0.5903659]]
[[0.31794345]],[[0.4091977]],[[0.38235766]],[[0.329722]],[[0.28665406]],[[0.3934635]],[[0.37080944]],[[0.37802482]],[[0.34783316]],[[0.27869415]],[[0.2918855]],[[0.33634472]],[[0.49854738]],[[0.31577963]],[[0.4341703]],[[0.37891483]],[[0.44281113]],[[0.4666158]],[[0.36253154]],[[0.35593653]],[[0.3115399]],[[0.42157555]],[[0.35137373]],[[0.28503525]],[[0.35805494]],[[0.33895034]],[[0.3044861]],[[0.34342825]],[[0.50341]],[[0.29828548]],[[0.4110384]],[[0.30230236]]
[[0.5385721]],[[0.5586177]],[[0.5364719]],[[0.5862089]],[[0.6235345]],[[0.5425221]],[[0.561292]],[[0.64170146]],[[0.4996599]],[[0.45486563]],[[0.5492036]],[[0.5220656]],[[0.5965852]],[[0.61019284]],[[0.5701102]],[[0.55843383]],[[0.57224286]],[[0.5688634]],[[0.5214692]],[[0.5829816]],[[0.49671483]],[[0.65212834]],[[0.55474544]],[[0.5711364]],[[0.54974496]],[[0.51955426]],[[0.58769614]],[[0.5165603]],[[0.5883216]],[[0.5447656]],[[0.5301348]],[[0.5227914]]
[[0.36857563]],[[0.51845706]],[[0.45710337]],[[0.4959495]],[[0.4177171]],[[0.500944]],[[0.48643804]],[[0.54019064]],[[0.42159718]],[[0.3967535]],[[0.4011925]],[[0.4347998]],[[0.618047]],[[0.44571096]],[[0.4716804]],[[0.43295074]],[[0.5859962]],[[0.51522934]],[[0.45030242]],[[0.554059]],[[0.40638417]],[[0.51679945]],[[0.3783034]],[[0.35852915]],[[0.4925409]],[[0.4136864]],[[0.46293354]],[[0.46996725]],[[0.5282386]],[[0.4397974]],[[0.5592786]],[[0.4047097]]
[[0.30423534]],[[0.39278018]],[[0.3362931]],[[0.23323208]],[[0.1718111]],[[0.29844403]],[[0.26432264]],[[0.2664206]],[[0.32059777]],[[0.23403746]],[[0.17729902]],[[0.30107003]],[[0.4570452]],[[0.1873647]],[[0.37302196]],[[0.28854245]],[[0.44288075]],[[0.35477138]],[[0.2944904]],[[0.38340688]],[[0.27599686]],[[0.39253974]],[[0.3477013]],[[0.18671262]],[[0.2710024]],[[0.32434386]],[[0.3155465]],[[0.22744691]],[[0.46324056]],[[0.26567137]],[[0.43777418]],[[0.20445341]]
[[0.2607597]],[[0.49735612]],[[0.27264154]],[[0.25488842]],[[0.19531351]],[[0.37789893]],[[0.29943383]],[[0.21492767]],[[0.35020548]],[[0.19430459]],[[0.2731005]],[[0.29885983]],[[0.48571444]],[[0.27588546]],[[0.45049322]],[[0.44971246]],[[0.56333137]],[[0.40897238]],[[0.26208758]],[[0.32315576]],[[0.33366376]],[[0.4360181]],[[0.46405613]],[[0.15247405]],[[0.3144939]],[[0.33403856]],[[0.3220508]],[[0.27943027]],[[0.46476322]],[[0.270128]],[[0.4978515]],[[0.305537]]
[[0.30963248]],[[0.46061873]],[[0.28842866]],[[0.2711054]],[[0.16265368]],[[0.26976871]],[[0.25746596]],[[0.3173458]],[[0.30535698]],[[0.26005656]],[[0.18341047]],[[0.38243145]],[[0.4650612]],[[0.10642612]],[[0.44081903]],[[0.31443816]],[[0.49842417]],[[0.3552637]],[[0.28724134]],[[0.37926203]],[[0.26871562]],[[0.3798331]],[[0.44771016]],[[0.20205295]],[[0.28769386]],[[0.34043914]],[[0.3368498]],[[0.22730356]],[[0.41087878]],[[0.25398624]],[[0.46254957]],[[0.22085238]]
[[0.3142377]],[[0.5118747]],[[0.3400371]],[[0.3220396]],[[0.2774049]],[[0.35635924]],[[0.3562851]],[[0.26922035]],[[0.3449636]],[[0.32663018]],[[0.32598245]],[[0.4175964]],[[0.51499605]],[[0.29312718]],[[0.37430185]],[[0.32471895]],[[0.47500443]],[[0.394377]],[[0.33192384]],[[0.46692526]],[[0.27192616]],[[0.4090464]],[[0.3847394]],[[0.26800585]],[[0.31347787]],[[0.4019233]],[[0.41945434]],[[0.29771245]],[[0.4139713]],[[0.2948866]],[[0.5113189]],[[0.29604644]]
[[0.46076715]],[[0.50920594]],[[0.45947003]],[[0.34144032]],[[0.25839585]],[[0.30779368]],[[0.40082508]],[[0.42670763]],[[0.44601023]],[[0.3955782]],[[0.2790525]],[[0.44072878]],[[0.51204807]],[[0.20751327]],[[0.48702985]],[[0.3800506]],[[0.5486343]],[[0.42622423]],[[0.44291985]],[[0.4820271]],[[0.39039898]],[[0.41759765]],[[0.38734305]],[[0.3190521]],[[0.3613608]],[[0.37800342]],[[0.44114256]],[[0.35518104]],[[0.54085404]],[[0.32060027]],[[0.38404393]],[[0.3142053]]
[[0.40885335]],[[0.4964664]],[[0.39431894]],[[0.5398037]],[[0.49231738]],[[0.45852542]],[[0.4920801]],[[0.4822079]],[[0.42845]],[[0.4262904]],[[0.4100784]],[[0.45682037]],[[0.6251195]],[[0.48719847]],[[0.42488658]],[[0.44339478]],[[0.588194]],[[0.44921035]],[[0.439112]],[[0.5509917]],[[0.41126353]],[[0.5193999]],[[0.38192022]],[[0.42889583]],[[0.5105056]],[[0.42881352]],[[0.51228786]],[[0.4472183]],[[0.46979725]],[[0.4482941]],[[0.5099375]],[[0.4126104]]
[[0.49108005]],[[0.5891915]],[[0.5054416]],[[0.44436204]],[[0.44246387]],[[0.44571823]],[[0.38692915]],[[0.4094901]],[[0.4753608]],[[0.27954638]],[[0.4550193]],[[0.49913204]],[[0.38929307]],[[0.43847674]],[[0.622702]],[[0.53181326]],[[0.5638572]],[[0.49810684]],[[0.41435826]],[[0.43910968]],[[0.40853631]],[[0.62379944]],[[0.5706953]],[[0.43089974]],[[0.38295758]],[[0.42851377]],[[0.529075]],[[0.36385167]],[[0.4732108]],[[0.46425056]],[[0.49118447]],[[0.45736176]]
[[0.30499744]],[[0.45546758]],[[0.3274415]],[[0.2699622]],[[0.24053097]],[[0.35912883]],[[0.3347143]],[[0.299635]],[[0.31154716]],[[0.30222547]],[[0.3412559]],[[0.26649332]],[[0.47965556]],[[0.23551267]],[[0.38081765]],[[0.395625]],[[0.45134473]],[[0.41536784]],[[0.24890333]],[[0.38234246]],[[0.3190825]],[[0.33718544]],[[0.39217216]],[[0.24036723]],[[0.38864076]],[[0.36295283]],[[0.31112057]],[[0.19703984]],[[0.35596192]],[[0.2481091]],[[0.41536212]],[[0.25388402]]
[[0.2404958]],[[0.48661667]],[[0.28138804]],[[0.20438159]],[[0.15313387]],[[0.3176108]],[[0.36501366]],[[0.20581615]],[[0.2873519]],[[0.22759372]],[[0.24342734]],[[0.28911638]],[[0.4748186]],[[0.22436702]],[[0.4548124]],[[0.36323583]],[[0.5032011]],[[0.4254074]],[[0.2688977]],[[0.35656738]],[[0.27889752]],[[0.40725547]],[[0.3922338]],[[0.10642582]],[[0.31494534]],[[0.2847321]],[[0.32268453]],[[0.25073183]],[[0.41765797]],[[0.22623956]],[[0.44121027]],[[0.24529016]]
[[0.24879426]],[[0.45057237]],[[0.36618936]],[[0.20508486]],[[0.17805946]],[[0.3489406]],[[0.32835197]],[[0.24298465]],[[0.29496384]],[[0.22057295]],[[0.2629007]],[[0.27820957]],[[0.4812202]],[[0.2722959]],[[0.45823586]],[[0.41539818]],[[0.48463988]],[[0.4554261]],[[0.26491302]],[[0.35251945]],[[0.3129232]],[[0.39238685]],[[0.44029754]],[[0.18653381]],[[0.30944192]],[[0.29337174]],[[0.29176807]],[[0.26827943]],[[0.41005248]],[[0.2857746]],[[0.46221203]],[[0.28302044]]
[[0.392756]],[[0.4208492]],[[0.29823458]],[[0.33289587]],[[0.3811109]],[[0.28143692]],[[0.28687298]],[[0.3485595]],[[0.3061357]],[[0.33592433]],[[0.330755]],[[0.3574859]],[[0.4474424]],[[0.2889812]],[[0.39739358]],[[0.31944978]],[[0.454691]],[[0.33181965]],[[0.27980137]],[[0.4248911]],[[0.24227381]],[[0.49757695]],[[0.4595846]],[[0.324605]],[[0.4072237]],[[0.36558688]],[[0.39760756]],[[0.17820877]],[[0.32583576]],[[0.35678148]],[[0.40700805]],[[0.20593059]]
[[0.50068104]],[[0.5484817]],[[0.54470855]],[[0.5486225]],[[0.6069968]],[[0.4836942]],[[0.498268]],[[0.57484645]],[[0.513932]],[[0.45097005]],[[0.45506012]],[[0.57956177]],[[0.45421624]],[[0.52871966]],[[0.56375337]],[[0.44499063]],[[0.5530367]],[[0.556954]],[[0.5175376]],[[0.54276633]],[[0.43773645]],[[0.6048081]],[[0.5503468]],[[0.5776048]],[[0.5095819]],[[0.5093564]],[[0.550194]],[[0.47913206]],[[0.57592213]],[[0.46446258]],[[0.53114015]],[[0.5280391]]
[[0.369991]],[[0.32777417]],[[0.42702693]],[[0.39267492]],[[0.41217798]],[[0.3836164]],[[0.39539707]],[[0.45384687]],[[0.3189106]],[[0.25095809]],[[0.3577916]],[[0.32083738]],[[0.478988]],[[0.39094383]],[[0.4536053]],[[0.4348017]],[[0.51553285]],[[0.5119305]],[[0.3716035]],[[0.43634826]],[[0.38884044]],[[0.5077264]],[[0.3985632]],[[0.38257933]],[[0.37684798]],[[0.37770605]],[[0.35916305]],[[0.36275065]],[[0.50808173]],[[0.292722]],[[0.43865573]],[[0.3590266]]
[[0.44291902]],[[0.44483876]],[[0.3734337]],[[0.42527175]],[[0.42549777]],[[0.44329548]],[[0.280293]],[[0.29267293]],[[0.4174171]],[[0.34699178]],[[0.37811208]],[[0.46634316]],[[0.5002229]],[[0.407723]],[[0.39290285]],[[0.414854]],[[0.43586177]],[[0.35865128]],[[0.38617694]],[[0.36470366]],[[0.30056548]],[[0.5465623]],[[0.4293152]],[[0.47413927]],[[0.3978135]],[[0.44406945]],[[0.4438054]],[[0.3511454]],[[0.336007]],[[0.42652142]],[[0.47639525]],[[0.34801102]]
[[0.35862172]],[[0.46242613]],[[0.29518318]],[[0.29607558]],[[0.1899209]],[[0.23288196]],[[0.27017593]],[[0.29685795]],[[0.3217917]],[[0.28299594]],[[0.21187532]],[[0.34119797]],[[0.5110477]],[[0.09009719]],[[0.45350158]],[[0.40851116]],[[0.5474172]],[[0.3667342]],[[0.28108686]],[[0.37970042]],[[0.32390976]],[[0.3603053]],[[0.4445609]],[[0.19596183]],[[0.3381667]],[[0.3259369]],[[0.35617697]],[[0.21080458]],[[0.4343269]],[[0.24898678]],[[0.49298453]],[[0.25126135]]
[[0.52834475]],[[0.5225259]],[[0.47168612]],[[0.5320759]],[[0.5096201]],[[0.34364623]],[[0.35111994]],[[0.5135988]],[[0.48581612]],[[0.37963188]],[[0.37388122]],[[0.5815537]],[[0.49550188]],[[0.3818938]],[[0.54954785]],[[0.38755965]],[[0.5901439]],[[0.43135643]],[[0.46480393]],[[0.55582845]],[[0.35867184]],[[0.59147674]],[[0.55381143]],[[0.48631763]],[[0.36663246]],[[0.46493244]],[[0.5935284]],[[0.3502757]],[[0.44819486]],[[0.4832055]],[[0.6075721]],[[0.3495375]]
[[0.24169004]],[[0.43783742]],[[0.31169033]],[[0.22858047]],[[0.1378609]],[[0.3229332]],[[0.32932097]],[[0.23356318]],[[0.24772131]],[[0.22606373]],[[0.22088611]],[[0.29982215]],[[0.51213735]],[[0.185758]],[[0.45273423]],[[0.37409073]],[[0.5107154]],[[0.41807014]],[[0.2734782]],[[0.34319496]],[[0.28792417]],[[0.36927998]],[[0.3894999]],[[0.1648823]],[[0.30891794]],[[0.29147398]],[[0.27086145]],[[0.22355247]],[[0.4162749]],[[0.28015757]],[[0.40342724]],[[0.24616957]]
[[0.4148152]],[[0.46253967]],[[0.44769192]],[[0.42509127]],[[0.40331316]],[[0.3751266]],[[0.31666923]],[[0.40458685]],[[0.46104836]],[[0.34935153]],[[0.30715746]],[[0.5410351]],[[0.42623603]],[[0.3679406]],[[0.4072367]],[[0.30921137]],[[0.5264641]],[[0.38399208]],[[0.4335475]],[[0.45906043]],[[0.2852592]],[[0.54462934]],[[0.50611895]],[[0.4043644]],[[0.36355597]],[[0.44664478]],[[0.48098463]],[[0.3630675]],[[0.47354567]],[[0.4086364]],[[0.5636838]],[[0.33455098]]
[[0.39654815]],[[0.49264026]],[[0.32034504]],[[0.50330555]],[[0.39777076]],[[0.40891123]],[[0.42263174]],[[0.42305946]],[[0.4063841]],[[0.34367406]],[[0.38496655]],[[0.45787483]],[[0.51652426]],[[0.38529766]],[[0.41136956]],[[0.4156046]],[[0.6121887]],[[0.44387656]],[[0.3647207]],[[0.51095617]],[[0.39358902]],[[0.50124645]],[[0.4200495]],[[0.32864523]],[[0.47045273]],[[0.43303305]],[[0.40403342]],[[0.38540256]],[[0.51653314]],[[0.4094653]],[[0.54135615]],[[0.33779997]]
[[0.23629773]],[[0.48180568]],[[0.28332645]],[[0.26494646]],[[0.1940912]],[[0.32905066]],[[0.31664002]],[[0.20599198]],[[0.29406404]],[[0.23001194]],[[0.26200533]],[[0.30569756]],[[0.5108079]],[[0.23422605]],[[0.44592917]],[[0.4071132]],[[0.56050795]],[[0.44943023]],[[0.2432481]],[[0.319044]],[[0.29840934]],[[0.38819015]],[[0.43793905]],[[0.14635819]],[[0.3441851]],[[0.313976]],[[0.32564056]],[[0.23363411]],[[0.4281379]],[[0.27612257]],[[0.51984257]],[[0.26718104]]
